id,name,parent_id,description,active
8c2d1042-ebfc-4f38-a643-fe6e05a130bc,Webinar Setup,39233e10-329c-43da-b2a1-cf660f434afc,Subcategory for Webinar Setup,True
c933cea2-6e5a-4884-b52e-0911c07c59f8,Lead Scoring Setup,39233e10-329c-43da-b2a1-cf660f434afc,Subcategory for Lead Scoring Setup,True
20bda116-45ad-4a83-a57f-1778c78c91bd,Lead Qualification,39233e10-329c-43da-b2a1-cf660f434afc,Subcategory for Lead Qualification,True
0bc379f6-3d6a-4b94-b007-c69a7bd4df53,Lead Nurture Campaign,39233e10-329c-43da-b2a1-cf660f434afc,Subcategory for Lead Nurture Campaign,True
8ca5538d-048b-4dec-8aab-bf4f46e10a83,Referral Program,39233e10-329c-43da-b2a1-cf660f434afc,Subcategory for Referral Program,True
d2073768-97ba-443e-b954-1cdaa3a592f1,General Inquiry,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for General Inquiry,True
8c3bad10-7e19-461c-b3c6-feb55c0f5c2b,Service Complaint,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for Service Complaint,True
1fb31c42-d4aa-4c53-a48b-1298e2e8907a,Billing Question,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for Billing Question,True
495fe48b-f101-4fc5-837f-cab4ba645f51,Account Access Issue,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for Account Access Issue,True
13d1054a-44bd-4c47-8cdc-88c0c6d068df,Product Question,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for Product Question,True
4d37a75a-a871-4163-881b-f794dc3e6a75,Feature Request,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for Feature Request,True
99da10db-ca45-4768-ba66-997a8a2a7fc3,Bug Report,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for Bug Report,True
94817811-4ac2-4ec2-a8ab-fda38eb19540,Escalation Request,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for Escalation Request,True
cc1e40c4-0d97-4211-bc5c-770e415fba40,Feedback Submission,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for Feedback Submission,True
b399cb27-6ca2-49d9-9038-efe8275b5b53,Survey Response,5c5e6212-7293-4f5c-a09b-72acb27ef950,Subcategory for Survey Response,True
335b7cd2-e27f-4823-aea6-0aad76de7842,Client Onboarding,2bdfc207-adbd-4b9d-9816-58de2822be0a,Subcategory for Client Onboarding,True
de7e9993-dfa1-488a-be21-d450afc7de5b,Account Setup,2bdfc207-adbd-4b9d-9816-58de2822be0a,Subcategory for Account Setup,True
60f3011b-ed38-4872-95cd-ee614a7e1f96,Training Request,2bdfc207-adbd-4b9d-9816-58de2822be0a,Subcategory for Training Request,True
0e25e33a-62d2-4d3e-8679-55db0befa874,Service Upgrade,2bdfc207-adbd-4b9d-9816-58de2822be0a,Subcategory for Service Upgrade,True
30b6fee0-5c76-4db3-94c4-0dfebea3b300,Service Downgrade,2bdfc207-adbd-4b9d-9816-58de2822be0a,Subcategory for Service Downgrade,True
bf762ad1-0847-4402-acff-5df72e30bdca,Service Cancellation,2bdfc207-adbd-4b9d-9816-58de2822be0a,Subcategory for Service Cancellation,True
c98342c2-1f58-4290-8875-2454c21960ab,Contract Renewal,2bdfc207-adbd-4b9d-9816-58de2822be0a,Subcategory for Contract Renewal,True
978be2d6-247f-4d2e-8d0b-3ba373f827dc,Quarterly Review Request,2bdfc207-adbd-4b9d-9816-58de2822be0a,Subcategory for Quarterly Review Request,True
6ffc8d2a-8c0c-47ca-99f7-c0b3112c8d01,Success Plan Update,2bdfc207-adbd-4b9d-9816-58de2822be0a,Subcategory for Success Plan Update,True
7cbc02d6-56c5-473c-9785-a44a06e12e05,Password Reset,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for Password Reset,True
f326fbb2-c450-4d83-a240-6baa14db0c35,Account Lockout,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for Account Lockout,True
6ceb08ff-24e7-40db-b639-796404f3364b,New User Setup,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for New User Setup,True
13ea77a1-fb62-4154-9efb-08650ac911f1,User Deactivation,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for User Deactivation,True
c5146ff8-9df1-4fbb-ae9e-ba4dacf0e139,Email Issue,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for Email Issue,True
c3ac99e7-d7fa-4743-884a-328a6a23c11e,Software Installation,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for Software Installation,True
0c89f13a-6e2a-4d9c-9462-9835dd3282c8,Software Update,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for Software Update,True
dbb3baf5-fa25-4706-bd41-7fe7c30eb771,VPN Access,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for VPN Access,True
3c10ae12-a2ec-43a4-ae2f-1fb361601830,Remote Access Setup,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for Remote Access Setup,True
fb60e2c3-47a4-4ae2-9223-9f5562bb02fb,Printer Issue,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for Printer Issue,True
e5d2f573-f5d4-4386-8cdb-8f157986b0d3,Network Issue,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for Network Issue,True
c2e567e1-7fb6-4eec-b485-ce8f31503262,Internet Connectivity,275bc4ff-c8f4-40be-aaa2-7594a9dd9f77,Subcategory for Internet Connectivity,True
8fa3bea1-26c1-4f3c-bc7f-32b7aeac1faa,New Laptop Request,3f1453c1-d33f-4c77-8cbb-f882083c2ce0,Subcategory for New Laptop Request,True
0c5726a8-5f64-43cb-acbb-f3a3a4f3e907,Laptop Repair,3f1453c1-d33f-4c77-8cbb-f882083c2ce0,Subcategory for Laptop Repair,True
a8c4bb48-4c75-435b-b017-2f511de66c52,Monitor Request,3f1453c1-d33f-4c77-8cbb-f882083c2ce0,Subcategory for Monitor Request,True
e9ac0e17-4c40-4b8d-be79-607cbfd9c961,Keyboard/Mouse Request,3f1453c1-d33f-4c77-8cbb-f882083c2ce0,Subcategory for Keyboard/Mouse Request,True
bb7602ea-3d03-4c97-8c9a-daca1b52877f,Phone Setup,3f1453c1-d33f-4c77-8cbb-f882083c2ce0,Subcategory for Phone Setup,True
71939746-69ee-4189-aca0-f669f3d9d20d,Tablet Request,3f1453c1-d33f-4c77-8cbb-f882083c2ce0,Subcategory for Tablet Request,True
6be94031-d474-4798-969a-7d1977b86b53,Hardware Return,3f1453c1-d33f-4c77-8cbb-f882083c2ce0,Subcategory for Hardware Return,True
dede595c-72ed-4d37-a10a-9773402ae4a6,Equipment Inventory,3f1453c1-d33f-4c77-8cbb-f882083c2ce0,Subcategory for Equipment Inventory,True
d7a3d4fc-8985-408d-91af-0839bcef5e3b,Device Refresh,3f1453c1-d33f-4c77-8cbb-f882083c2ce0,Subcategory for Device Refresh,True
8502310f-1152-468d-bfde-62e9da1286b9,Access Request,a26b40e1-ba2b-48dd-89ad-dfcd715de4bd,Subcategory for Access Request,True
2f211bde-6637-4e16-9803-d40b8b4f8e6d,Permission Change,a26b40e1-ba2b-48dd-89ad-dfcd715de4bd,Subcategory for Permission Change,True
f169cb2f-ff3f-4387-84a1-eeb7e9f9d326,Security Concern,a26b40e1-ba2b-48dd-89ad-dfcd715de4bd,Subcategory for Security Concern,True
dc04bde6-11f6-408a-affa-17ced0dae7de,Suspicious Email Report,a26b40e1-ba2b-48dd-89ad-dfcd715de4bd,Subcategory for Suspicious Email Report,True
1860e1c9-319c-4032-b2e4-a2c1c84612f0,Data Breach Report,a26b40e1-ba2b-48dd-89ad-dfcd715de4bd,Subcategory for Data Breach Report,True
eb11eacf-d880-480c-a646-5e7d1390017d,MFA Setup,a26b40e1-ba2b-48dd-89ad-dfcd715de4bd,Subcategory for MFA Setup,True
5274cbc7-9fea-45b2-b830-6214ac4640de,Security Training,a26b40e1-ba2b-48dd-89ad-dfcd715de4bd,Subcategory for Security Training,True
33dcb4a2-9696-4252-a628-3896a9186a00,Security Audit Request,a26b40e1-ba2b-48dd-89ad-dfcd715de4bd,Subcategory for Security Audit Request,True
15945a42-0577-4fc0-b6ff-67dbc72ca904,Compliance Check,a26b40e1-ba2b-48dd-89ad-dfcd715de4bd,Subcategory for Compliance Check,True
3ce5743a-8dad-4570-b78d-a4fb9c5b5c0d,Invoice Submission,56a30071-4afe-46e2-aead-2ca8d142d194,Subcategory for Invoice Submission,True
bac3c72a-6afc-4b43-ae0e-59b7efad73f7,Invoice Question,56a30071-4afe-46e2-aead-2ca8d142d194,Subcategory for Invoice Question,True
05e20506-bfa2-4e28-81f3-3133b5a5b83d,Payment Status,56a30071-4afe-46e2-aead-2ca8d142d194,Subcategory for Payment Status,True
9e73c5de-53e8-4760-ba50-e7c722698e34,Payment Dispute,56a30071-4afe-46e2-aead-2ca8d142d194,Subcategory for Payment Dispute,True
164c8beb-f833-47c3-af62-4395437660bc,Vendor Setup,56a30071-4afe-46e2-aead-2ca8d142d194,Subcategory for Vendor Setup,True
db54956a-87f5-42cc-94b1-9749ecc24b61,Vendor Update,56a30071-4afe-46e2-aead-2ca8d142d194,Subcategory for Vendor Update,True
543d3ef0-8835-44a8-8706-91ba0a1e5f7f,1099 Request,56a30071-4afe-46e2-aead-2ca8d142d194,Subcategory for 1099 Request,True
1cd8b974-e0e8-4cc6-ac08-f9a6195ee16c,Check Request,56a30071-4afe-46e2-aead-2ca8d142d194,Subcategory for Check Request,True
543749d7-6ee3-4fda-9567-8da928064b39,Wire Transfer Request,56a30071-4afe-46e2-aead-2ca8d142d194,Subcategory for Wire Transfer Request,True
b55fc6a0-13ca-4982-9fbf-44a7c98446b4,Invoice Request,2793c073-8144-4f64-afe0-51ba0e0a1a3f,Subcategory for Invoice Request,True
5771d404-dbaa-4563-9856-9a8ebae7af84,Payment Received,2793c073-8144-4f64-afe0-51ba0e0a1a3f,Subcategory for Payment Received,True
b453fdbf-5663-4b42-a0be-575a03954fe0,Collection Follow-up,2793c073-8144-4f64-afe0-51ba0e0a1a3f,Subcategory for Collection Follow-up,True
b5277b12-7ab9-4012-8664-4adfccf515b9,Credit Memo Request,2793c073-8144-4f64-afe0-51ba0e0a1a3f,Subcategory for Credit Memo Request,True
54b8521d-ee82-4c49-98e1-13ff31e7a500,Refund Request,2793c073-8144-4f64-afe0-51ba0e0a1a3f,Subcategory for Refund Request,True
d0476228-783a-49cf-b513-0f007cba5f8e,Statement Request,2793c073-8144-4f64-afe0-51ba0e0a1a3f,Subcategory for Statement Request,True
1b98d929-1c36-445d-bdca-c014349a4592,Payment Plan Setup,2793c073-8144-4f64-afe0-51ba0e0a1a3f,Subcategory for Payment Plan Setup,True
2dbdc774-f774-4300-952a-f746f7b642c7,Client Billing Issue,2793c073-8144-4f64-afe0-51ba0e0a1a3f,Subcategory for Client Billing Issue,True
a13f893f-d935-4a82-a241-ac9f5326641b,Expense Report,26da23e0-577c-4afc-8951-196c566dce04,Subcategory for Expense Report,True
78a21794-26d3-4e8a-a013-5cc21f6b4155,Travel Reimbursement,26da23e0-577c-4afc-8951-196c566dce04,Subcategory for Travel Reimbursement,True
4ee58daa-f2bd-431a-b82f-90eb2dc07353,Mileage Reimbursement,26da23e0-577c-4afc-8951-196c566dce04,Subcategory for Mileage Reimbursement,True
68bf2a9d-191c-465a-b421-0e8bc5dc4cbc,Receipt Missing,26da23e0-577c-4afc-8951-196c566dce04,Subcategory for Receipt Missing,True
5dd1ac1a-158d-4fb8-a6ee-86aaecead387,Corporate Card Issue,26da23e0-577c-4afc-8951-196c566dce04,Subcategory for Corporate Card Issue,True
b7e04fa2-d3b6-4162-bd1a-ac2b0012eaef,Budget Question,26da23e0-577c-4afc-8951-196c566dce04,Subcategory for Budget Question,True
e04ced76-8d6e-491a-a473-0e3cee55e52e,Cost Approval,26da23e0-577c-4afc-8951-196c566dce04,Subcategory for Cost Approval,True
d54b5dbc-70af-4606-8b20-fc885a7b5513,Petty Cash Request,26da23e0-577c-4afc-8951-196c566dce04,Subcategory for Petty Cash Request,True
c11fe9fd-ba44-400d-a4a4-19e382a7f5fa,Paycheck Question,7fc177c3-fb20-477f-8582-7d026c792516,Subcategory for Paycheck Question,True
aefde355-b253-4827-a98d-f45c12600456,Direct Deposit Setup,7fc177c3-fb20-477f-8582-7d026c792516,Subcategory for Direct Deposit Setup,True
a152b5e3-389b-4a21-8427-c68b941473bb,Tax Withholding Change,7fc177c3-fb20-477f-8582-7d026c792516,Subcategory for Tax Withholding Change,True
30bb3cd4-1f2b-4d29-9ccc-f13cef324fb2,W-2 Request,7fc177c3-fb20-477f-8582-7d026c792516,Subcategory for W-2 Request,True
928f3f15-0c83-4ad8-b95b-f0f13f7fefab,Pay Stub Request,7fc177c3-fb20-477f-8582-7d026c792516,Subcategory for Pay Stub Request,True
10af57d8-357d-4f00-845d-f45a4b610a10,Commission Question,7fc177c3-fb20-477f-8582-7d026c792516,Subcategory for Commission Question,True
f1a09591-0a54-4e3c-a515-6a0e00579126,Bonus Question,7fc177c3-fb20-477f-8582-7d026c792516,Subcategory for Bonus Question,True
c0d50079-8f93-454d-81c9-3b5169967370,Time Off Balance,7fc177c3-fb20-477f-8582-7d026c792516,Subcategory for Time Off Balance,True
662b7553-f798-40eb-afea-64b13eac283c,Job Posting Request,9237bb56-5556-48fe-ba5e-8259e7444063,Subcategory for Job Posting Request,True
f1845fc4-3f41-48de-a0dc-2a258bb325b0,Candidate Referral,9237bb56-5556-48fe-ba5e-8259e7444063,Subcategory for Candidate Referral,True
c4a750fe-fd67-496f-aad4-9b40a4741ab5,Interview Schedule,9237bb56-5556-48fe-ba5e-8259e7444063,Subcategory for Interview Schedule,True
56cb9862-d5ce-47ca-8a9b-eaf29e2842c7,Offer Letter Request,9237bb56-5556-48fe-ba5e-8259e7444063,Subcategory for Offer Letter Request,True
a7ea3460-2504-427e-8e06-c1f67995a93e,Background Check,9237bb56-5556-48fe-ba5e-8259e7444063,Subcategory for Background Check,True
c3ded8f1-ea11-410f-9db5-becaed965b30,Reference Check,9237bb56-5556-48fe-ba5e-8259e7444063,Subcategory for Reference Check,True
5e275960-523b-40ce-96ed-0060cc93ed92,Hiring Manager Support,9237bb56-5556-48fe-ba5e-8259e7444063,Subcategory for Hiring Manager Support,True
20b9d436-52ea-4a55-bef5-72cff542d7c4,Job Description Update,9237bb56-5556-48fe-ba5e-8259e7444063,Subcategory for Job Description Update,True
7e05956c-7a27-4703-87a0-7d003d1f9d93,New Hire Setup,aa63dd9f-2b60-4d84-9c23-58ef20cad4a1,Subcategory for New Hire Setup,True
9055e9e9-761d-4aad-841f-f3c82e46a6d4,Equipment Request,aa63dd9f-2b60-4d84-9c23-58ef20cad4a1,Subcategory for Equipment Request,True
357ce4c3-016e-4425-a138-132bb30585fb,System Access Setup,aa63dd9f-2b60-4d84-9c23-58ef20cad4a1,Subcategory for System Access Setup,True
57750f6b-a937-4486-a3cc-e58baf258c26,Orientation Schedule,aa63dd9f-2b60-4d84-9c23-58ef20cad4a1,Subcategory for Orientation Schedule,True
b5d18901-9c4b-49f2-af9e-2d89accc358f,Training Assignment,aa63dd9f-2b60-4d84-9c23-58ef20cad4a1,Subcategory for Training Assignment,True
44d5fca2-8ed4-43c9-96f3-45e99e8ce089,Benefits Enrollment,aa63dd9f-2b60-4d84-9c23-58ef20cad4a1,Subcategory for Benefits Enrollment,True
4ffc3988-72e2-4974-81bd-daa0a8ae737f,I-9 Verification,aa63dd9f-2b60-4d84-9c23-58ef20cad4a1,Subcategory for I-9 Verification,True
d621a88e-b972-43ee-aaab-21263c505869,Badge/Key Request,aa63dd9f-2b60-4d84-9c23-58ef20cad4a1,Subcategory for Badge/Key Request,True
0ec085c9-6816-4bd7-88ec-cdbff1db962f,Time Off Request,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for Time Off Request,True
44951d67-7263-4da2-9dd6-0add72433eb9,Leave of Absence,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for Leave of Absence,True
7b7f8405-4643-4b9a-9e1f-3e9edbead9b8,Address Change,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for Address Change,True
095ff498-627e-4aec-8405-e6ac1ad31fee,Emergency Contact Update,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for Emergency Contact Update,True
a7a6744a-a91c-42d1-87a7-780074980d22,Benefits Question,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for Benefits Question,True
536d992d-7468-4e81-b6d6-7e23d634bf4b,401k Question,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for 401k Question,True
b7cc0ea6-b115-4064-8a68-6d8fdffb0878,Health Insurance,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for Health Insurance,True
a0f8e247-11e7-4fbb-832b-2ab818fdb01b,Life Event Update,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for Life Event Update,True
ad8b2070-53a0-4b8b-92af-07a0697e7f98,Performance Review,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for Performance Review,True
a4c8b2ce-4795-4eec-b074-84df3e6b1abd,Career Development,c2ce7621-0562-47ed-ae76-4804a13967c8,Subcategory for Career Development,True
c20abc9d-b1fb-4ad7-b974-98251b6d51f8,Resignation Processing,8734edb9-b963-496e-90b1-0047876f7c2f,Subcategory for Resignation Processing,True
bf1c96b3-9573-4c98-afdf-19abc84715e6,Exit Interview,8734edb9-b963-496e-90b1-0047876f7c2f,Subcategory for Exit Interview,True
841e4818-4e73-4ff3-a24d-2b02153f745f,Equipment Return,8734edb9-b963-496e-90b1-0047876f7c2f,Subcategory for Equipment Return,True
2efbdf65-65f2-4a09-a544-6675f6fccc4b,Access Revocation,8734edb9-b963-496e-90b1-0047876f7c2f,Subcategory for Access Revocation,True
690b16aa-2863-439b-8699-ec55c461107b,Final Paycheck,8734edb9-b963-496e-90b1-0047876f7c2f,Subcategory for Final Paycheck,True
8f1557a7-72e9-4205-a9f8-093e1b8a5e3d,COBRA Information,8734edb9-b963-496e-90b1-0047876f7c2f,Subcategory for COBRA Information,True
0e54ca3f-7895-45b9-b751-7e8a6c3b752a,Reference Letter Request,8734edb9-b963-496e-90b1-0047876f7c2f,Subcategory for Reference Letter Request,True
2b745db4-5a29-4bcb-b8b8-2867e27876b5,Separation Agreement,8734edb9-b963-496e-90b1-0047876f7c2f,Subcategory for Separation Agreement,True
2ffe2867-fcf6-4e2b-8760-f7201f16302a,Contract Review Request,a20cfd47-8b80-42f7-86c4-723d5289a123,Subcategory for Contract Review Request,True
14807a2c-8383-46c1-8ffa-1f4ea0c24fb8,NDA Request,a20cfd47-8b80-42f7-86c4-723d5289a123,Subcategory for NDA Request,True
5f66f3b1-a624-4ba9-ba70-1afead082ed1,Vendor Agreement,a20cfd47-8b80-42f7-86c4-723d5289a123,Subcategory for Vendor Agreement,True
3b7887db-bc72-43b6-9359-12375969aaa0,Client Agreement,a20cfd47-8b80-42f7-86c4-723d5289a123,Subcategory for Client Agreement,True
7a074068-6f46-497b-bd45-8d6d399917d4,Employment Agreement,a20cfd47-8b80-42f7-86c4-723d5289a123,Subcategory for Employment Agreement,True
9a30aa52-4cd5-4668-bed3-edbdcf8131ba,Amendment Request,a20cfd47-8b80-42f7-86c4-723d5289a123,Subcategory for Amendment Request,True
369acb27-60db-49f1-89a9-6753fed06ae8,Contract Renewal,a20cfd47-8b80-42f7-86c4-723d5289a123,Subcategory for Contract Renewal,True
7f44eb1c-93c3-4e0d-83cc-0b9589a86079,Signature Request,a20cfd47-8b80-42f7-86c4-723d5289a123,Subcategory for Signature Request,True
f0570967-b9b5-4e2f-b370-bd8a99fe0621,Contract Question,a20cfd47-8b80-42f7-86c4-723d5289a123,Subcategory for Contract Question,True
2606db5a-10d3-44bc-894c-9f9dc8b816cc,Compliance Question,0bc850a3-ef3a-48fd-b465-688828827ef3,Subcategory for Compliance Question,True
e57b1a86-dac8-45fc-9144-e6cf27370189,Regulatory Filing,0bc850a3-ef3a-48fd-b465-688828827ef3,Subcategory for Regulatory Filing,True
4e485151-96eb-441e-9b8e-c8aefca78b24,Audit Support,0bc850a3-ef3a-48fd-b465-688828827ef3,Subcategory for Audit Support,True
245efc93-8129-4898-ad8e-2d727501dcbc,Risk Assessment,0bc850a3-ef3a-48fd-b465-688828827ef3,Subcategory for Risk Assessment,True
dab6550a-bf1a-4c83-88c7-9b42de61d9c3,Policy Question,0bc850a3-ef3a-48fd-b465-688828827ef3,Subcategory for Policy Question,True
bf9387c0-319c-49b8-9266-599f800b1eb9,Privacy Request,0bc850a3-ef3a-48fd-b465-688828827ef3,Subcategory for Privacy Request,True
1a5fd85b-21ce-4bf2-b70c-c8daf6df0167,Data Subject Request,0bc850a3-ef3a-48fd-b465-688828827ef3,Subcategory for Data Subject Request,True
286133bf-f42e-41fd-91e4-007317844c0f,Incident Report,0bc850a3-ef3a-48fd-b465-688828827ef3,Subcategory for Incident Report,True
cbba55c7-6625-4682-ba6c-c2a80403f408,Insurance Question,0bc850a3-ef3a-48fd-b465-688828827ef3,Subcategory for Insurance Question,True
71f294f7-6b6d-4e17-b1d9-bf5f6f21b0f9,Meeting Room Booking,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Meeting Room Booking,True
fcce00f4-200f-44e3-819e-48edebda6676,Desk/Space Request,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Desk/Space Request,True
a73b9b66-6d64-4d5a-9c1d-096806004d99,Parking Request,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Parking Request,True
b63038ac-5848-47d9-a058-63d1ae317242,Building Access,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Building Access,True
ee4bbb41-b2c7-43dc-a201-ec2edec488e4,Office Supplies,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Office Supplies,True
24d96ff3-b4b8-48d7-a371-e108e0337d1a,Furniture Request,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Furniture Request,True
fd8be061-0fa4-439f-8210-a3c9c9f5ebc5,Climate Control Issue,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Climate Control Issue,True
4c6ff489-df0a-41a1-9f3e-e0cc6c708c93,Cleaning Request,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Cleaning Request,True
0c811e20-79e8-4e32-a381-d2d0e0108f32,Maintenance Request,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Maintenance Request,True
90a2058d-55dd-4d1c-9177-7c14290cbd54,Moving Request,97d1ea19-7740-433f-aca2-5fd2765b270d,Subcategory for Moving Request,True
1cbe1a42-8b2f-4b3b-9c71-5d5f9fc6269e,Purchase Request,425f1f72-9046-4f78-88f7-5ec82cf4a24d,Subcategory for Purchase Request,True
c675e43c-1b1c-46b6-ba42-fc2b7a8437f4,Vendor Evaluation,425f1f72-9046-4f78-88f7-5ec82cf4a24d,Subcategory for Vendor Evaluation,True
23dce5d5-9e67-4a28-9dc4-506047651642,Quote Request,425f1f72-9046-4f78-88f7-5ec82cf4a24d,Subcategory for Quote Request,True
12eaf3ab-70b3-4080-92eb-af7fd820111f,PO Request,425f1f72-9046-4f78-88f7-5ec82cf4a24d,Subcategory for PO Request,True
7b0313b5-166d-48fd-b502-e25d2c4960b3,Subscription Request,425f1f72-9046-4f78-88f7-5ec82cf4a24d,Subcategory for Subscription Request,True
8dfe8a12-f24c-4e8d-80d5-d4e149313f6a,Software Purchase,425f1f72-9046-4f78-88f7-5ec82cf4a24d,Subcategory for Software Purchase,True
f5ae57b3-f899-45cb-8c3c-c93681f8d0e9,Equipment Purchase,425f1f72-9046-4f78-88f7-5ec82cf4a24d,Subcategory for Equipment Purchase,True
e8b93a0c-3695-46a3-8a82-d74ae627e526,Service Contract,425f1f72-9046-4f78-88f7-5ec82cf4a24d,Subcategory for Service Contract,True
b50f6d43-2eca-419c-b682-f8d672c88baa,Roof Inspection,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Roof Inspection,True
f405d690-178f-47f3-81cb-555a355528cc,Roof Repair,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Roof Repair,True
a1b23556-2a1c-4ec8-ad51-65ebc7e49d8d,Roof Replacement,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Roof Replacement,True
f9380d58-2977-4261-8ba1-9a69c7119fd1,Gutter Cleaning,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Gutter Cleaning,True
d351d76b-78db-4a08-89e4-2935509b26b4,Gutter Repair,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Gutter Repair,True
e98effe4-b632-461b-b04b-2c70e3eb9798,Siding Repair,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Siding Repair,True
a323b82b-f3e6-4164-8968-76b9308220fd,Exterior Painting,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Exterior Painting,True
2c3ca3e4-515d-479e-a0cf-f46c36438da6,Pressure Washing,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Pressure Washing,True
0679ada8-5a7f-4763-b951-8a9c8409fa53,Window Replacement,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Window Replacement,True
0805441a-75d6-4d84-84ce-f8d10eb52627,Door Replacement,0dcb0ecb-7730-427a-99a9-9170d2659ed9,Subcategory for Door Replacement,True
2faa9319-7ad2-4dd9-8cd2-9189c5ebb3a6,Leak Repair,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Leak Repair,True
836fdf3d-7ad6-43b9-9c9e-9b674b1c23e9,Drain Cleaning,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Drain Cleaning,True
156d5152-b952-41f1-8475-be012f9a92fd,Water Heater,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Water Heater,True
14edb346-daea-46b0-889f-39aa0d838cd1,Toilet Repair,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Toilet Repair,True
65a4b78e-926b-4e62-827c-a4f2e00d66d8,Faucet Repair,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Faucet Repair,True
d6107b42-5668-492d-a64e-e8d76e4f55ac,Pipe Repair,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Pipe Repair,True
e4ae600f-a771-471f-b10a-f43208e8e61d,Sewer Line,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Sewer Line,True
5a14030f-a19c-4412-a9c1-da6f4ed4b4e7,Water Pressure Issue,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Water Pressure Issue,True
463a8465-340d-4d9a-a4a3-9fe398bc216a,Garbage Disposal,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Garbage Disposal,True
8eca6ce9-a0b8-409c-bfca-904cf3d97d91,Plumbing Inspection,62553e07-98b4-4d57-a8b1-fabc31a5a528,Subcategory for Plumbing Inspection,True
278657ba-17ed-49cb-b8e9-16e564f71dda,Electrical Repair,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Electrical Repair,True
498e3fd5-de94-47c1-9295-4c94e4844676,Outlet Installation,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Outlet Installation,True
d2cd9800-e671-4b41-b85e-9b3849111730,Light Fixture,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Light Fixture,True
e9b762b5-203b-4a3d-9e42-756b40061197,Circuit Breaker,ef2740a1-3cc2-4624-8b2f-5df2d88612a3,Subcategory for Circuit Breaker,True
